name,description,fragrance,top_notes,middle_notes,base_notes,detail_url
Lattafa Ajwad 阿賈瓦德中性淡香精,Lattafa 拉塔法 杜拜沙龍香,果香調,,茉莉、玫瑰,琥珀、香草、麝香、雪松,https://www.1976.com.tw/prod/22893
Etat Libre d'Orange Experimentum Crucis 解放橘郡 關鍵實驗中性淡香精 TESTER,傳說，樹上的蘋果掉到了牛頓的頭上，萬有引力理論就此誕生。但讓我們重新想像一下。不是蘋果，而是巨大、香氣濃鬱、肉質的玫瑰，與甜美的荔枝、深沉的阿基加拉木和樸實的廣藿香相遇，開闢了一條超越光和重力的新香味之路。,玫瑰花香調 、 木質調 、 柑苔調 、 誘人美食調,蘋果、荔枝、小茴香,蜂蜜、茉莉、玫瑰,Akigalawood、麝香、廣藿香,https://www.1976.com.tw/prod/21883
Miller Harris poirier d'un soir 薄暮甜梨中性淡香精,剛開始的味道是很濃郁的梨子甜，但是過一陣子之後會是暖暖的木頭香氣，有一種在嚴冬中燒柴的安心感XD,東方調 、 辛辣調,義大利佛手柑、土耳其甜梨、埃及黑醋栗,古巴蘭姆精萃、土耳其玫瑰、俄羅斯白樺,印尼廣藿香、加拿大白雪松,https://www.1976.com.tw/prod/16505
Le Labo Fleur d'Orange 27 橙花中性淡香精,逼真的橙花。前調為柑橘香，後調為花香和木質香，就像一棵橙樹本身。非常適合春季和夏季。,柑橘花香調,橙花、 苦橙葉、佛手柑、檸檬,,麝香、癒創木、檀香木、勞丹木、沈香,https://www.1976.com.tw/prod/21572
MFK Aqua Celestia Cologne forte 天際之水古龍中性淡香精,<p><span>佛手柑帶有黑醋栗、含羞草（帶有覆盆子和黑莓的味道）和茉莉花（草莓、杏和桃子的味道）的果香，然後逐漸融入果香麝香的醇厚。 Aqua Celestia </span><em><span>Cologne forte</span></em><span>散發出明亮、晶瑩剔透的光環，給人一種飛向地平線的感覺。</span></p>,柑橘花香調,黑醋栗、、佛手柑,含羞草、茉莉花,麝香,https://www.1976.com.tw/prod/22300
Atelier Cologne Bohemian Orange Blossom 歐瓏遊牧橙花精醇中性淡香精,來自摩洛哥的橙花精油是兩種萃取形式的結合，釋放出花朵的感性和慷慨的韻味，並由雪松的木質香調帶來一絲自由的氣息。第二種萃取物是橙花原精，展現了花朵精緻而舒適的一面。雪松的垂直木質香調，橙花香調得到增強並貫穿整個香水結構。,柑橘花香調,橙花原精、橙花、雪松,,,https://www.1976.com.tw/prod/22655
Juliette Has a Gun Musc Invisible 隱衫之欲淡香精行動香氛,被很多人推薦的香水，但在聞了之後只覺得是一款很乾淨純潔的香氣，營造的氣味很貼近其名，彷彿穿上一件透明的白色衣裳，對於追求偽體香或柔和氣息的人來說，這一款很值得試試。,花香調,茉莉,棉花,白麝香,https://www.1976.com.tw/prod/21453
Tom Ford Mandarino DI Amalfi 阿瑪菲海岸中性淡香精,Tom Ford 於 2014 年推出Mandarino DI Amalfi 阿瑪菲海岸中性淡香精，這款柑橘芳香調的中性香水，前調是檸檬、葡萄柚、薄荷、羅勒、龍蒿和黑醋栗；中調是橙花、茉莉、鼠尾草、紫蘇、香菜和黑胡椒；基調是麝香、香根草、勞丹脂、麝香貓和琥珀。,柑橘調,龍蒿、薄荷、黑醋栗、葡萄柚、檸檬、羅勒,黑胡椒、香菜、橙花、鼠尾草、紫蘇、茉莉,香根草、琥珀、勞丹脂、麝香、麝貓香,https://www.1976.com.tw/prod/18996
Etat Libre d'Orange 500 Years 解放橘郡500年淡香精,傳說，樹上的蘋果掉到了牛頓的頭上，萬有引力理論就此誕生。但讓我們重新想像一下。不是蘋果，而是巨大、香氣濃鬱、肉質的玫瑰，與甜美的荔枝、深沉的阿基加拉木和樸實的廣藿香相遇，開闢了一條超越光和重力的新香味之路。,東方花香調,佛手柑、小豆蔻、番紅花、安息香,土耳其玫瑰、可可、沉木、天竺葵,琥珀木、廣藿香、麂皮、香脂,https://www.1976.com.tw/prod/21654
Atelier Cologne Cedre Atlas 歐瓏 雪松之戀精醇中性淡香精,Cedre Atlas 聞起來就像那片松樹林。如果您喜歡乾淨的松林的氣味，可以試試看這款香水,木質清新調 、 柑橘清新調,檸檬、雪松、纸莎草,,,https://www.1976.com.tw/prod/22654
Kilian 15週年限量珍藏禮盒組,KILIAN 15週年珍藏禮盒組，一盒收入五款明星淡香精，「10ml輕奢瓶」可以完整感受KILIAN PARIS的香氛魅力：內含 天使之享/ 冰雪玫瑰 / 冰鎮伏特加 /巴黎苦艾酒 / 紐約蘋果白蘭地。,,,,,https://www.1976.com.tw/prod/22511
Escentric Molecules Escentric 01 中性淡香水(橫條),有種相見恨晚的感覺！推薦給不喜歡撞香的朋友們。,木質花香調,Iso E Super、粉紅胡椒、檸檬、鳶尾花,,,https://www.1976.com.tw/prod/18624
Alyssa Ashley Musk 經典麝香淡香精版本,真的是皂香，一擦上去腦海立刻浮現出男生洗完澡身上乾淨舒服的皂香味，也有一點類似雪芙蘭的乳液味道，淡淡舒服的香味，讓人聞起來感覺心情很放鬆愉悅，算是男生女生都適用的香水,柑苔調,佛手柑,玫瑰、依蘭、天竺葵、茉莉,麝香、鳶尾花、香草、黑香豆,https://www.1976.com.tw/prod/22387
Etat Libre d'Orange Spice Must Flow 解放橘郡 能量流動淡香精,美妙的玫瑰香味，帶有一些微妙的香料。小荳蔻和胡椒，一種非常美味和豐富的重而甜的香料的爆發。藏紅花和玫瑰確實有助於提亮這款香水，因為它會慢慢淡入濃鬱而濃鬱的焚香和廣藿香的基調中。,東方調 、 誘人美食調 、 辛辣調,小荳蔻、胡椒、薑餅,肉桂、土耳其玫瑰、藏紅花,焚香、冷杉香脂、廣藿香,https://www.1976.com.tw/prod/21755
Atelier Cologne Musc Imperial 歐瓏帝國麝香精醇中性淡香精,帝國麝香是一種可愛、淡淡的木質無花果香味，輕盈且適合夏天。完美的男女皆宜，它混合得很好並且非常平衡 - 一種低調但質量上乘的日常香水。,木質清新調 、 柑苔調,香檸檬、麝香、雪松,,,https://www.1976.com.tw/prod/22653
Lattafa Oud for glory 榮耀烏木中性淡香精,Lattafa 拉塔法 杜拜沙龍香， Initio Oud For Greatness 偉大烏木的平替版 。,木質東方調,番紅花、薰衣草、肉荳蔻,沉香、廣藿香,沉香、廣藿香、麝香,https://www.1976.com.tw/prod/22178
Jo Malone 冷杉與艾嵩香水迷你瓶 - Fir & Artemisia,冷杉的清新木質香氣，溫和穿透的樹脂與艾蒿的草本氣息交融，木頭、草本植物與泥土混合的大自然氣息，如同冬日佳節的暖心愉悅，底蘊柔軟的皮革氣味讓整體香氣更加沉穩內斂。,木質花香調,艾蒿,冷杉木,皮革,https://www.1976.com.tw/prod/22958
Etat Libre d'Orange Frustration 解放橘郡 絕處逢生淡香精(逆行逢生),這款酒的開頭真的很特別，所有的香草和溫暖的香料，都被朗姆酒調和得宜人。幾分鐘後，它仍然是香草味，但溫暖而溫馨，勞丹脂開始成為焦點。四十五分鐘後，我終於得到了栗子，或者至少是一些木質和堅果味的東西。香草味很濃郁。,東方調 、 誘人美食調 、 辛辣調,肉桂、朗姆酒、孜然,香草、香草精、勞丹脂,栗子、癒創木、香根草,https://www.1976.com.tw/prod/21754
Frederic Malle L'Eau D'Hiver 馥馬爾香氛出版社冬之水中性淡香水,L'Eau d'Hiver 是一款非常獨特的香水！它確實捕捉到了寒冷冬日的感覺。柑橘香調明亮清新，與粉狀天芥菜和麝香完美融合，帶來柔和、舒適的效果。它不太甜或花香，我很欣賞。這是一款適合全年使用的香味，但在寒冷的天氣裡它確實會閃閃發光。,木質花香調,佛手柑,,鳶尾花、山楂、天芥菜,https://www.1976.com.tw/prod/22399
Lattafa Badee Al Oud Honor and Glory 榮耀白烏木中性淡香精,Lattafa 拉塔法 杜拜沙龍香，完美平替Nishane Hacivat。,木質東方調 、 誘人美食調 、 辛辣調,鳳梨布蕾,薑黃、肉桂、黑胡椒、安息香,香草、喀什米爾木、檀香、苔蘚,https://www.1976.com.tw/prod/22627
Le Labo The Noir 29 黑茶中性淡香精,雖然名為黑茶，但茶味其實並不明顯強烈，淡淡的很隱密，主要是果香及木質香為主，且有一種書本的紙張的氣息，向是一個木桌上放了些水果，攤開著一本書，不遠處則是有個茶壺先放了些茶葉，在等水燒開要加熱水的感覺，果木味和紙張味明顯，但茶味非常隱密。擴散性及侵略性都偏低，持香中等，算是很有特色的中性氣質香。,茶香清新調 、 木質東方調 、 辛辣調,無花果、月桂葉、佛手柑,雪松、香根草、麝香,紅茶葉提取物、菸草、乾草,https://www.1976.com.tw/prod/19274
Frederic Malle Rose & Cuir 馥馬爾香氛出版社革調玫瑰淡香精,Rose & Cuir 革調玫瑰 清澈、純淨、銳利一朵發光的玫瑰。,玫瑰花香調 、 皮革香調 、 辛辣調,天竺葵、黑醋栗、四川花椒,香根草、雪松,皮革,https://www.1976.com.tw/prod/21390
Etat Libre d'Orange Soul of My Soul 解放橘郡 無邊泛靈淡香精,在《一千零一夜》中，有這樣一個美妙的表達方式來稱呼所愛的人：說“Soul of My Soul ”，象徵著沒有愛的生活會有多空虛。,東方調 、 辛辣調,佛手柑、焚香、粉紅胡椒,鳶尾花、玫瑰、絨面革,檀木、香草、安息香、麝香、零陵香豆,https://www.1976.com.tw/prod/21753
Kilian Flower Of Immortality 不朽之花(永生花)淡香精,春天見證的新生和重生的微妙本質是不朽之花在花卉天堂永遠繁衍生息的地方，綻放著露水的白色桃花和柔和的清新花香小蒼蘭、玫瑰和甜香草。新鮮油桃的果味飛濺，就像清澈溪流的柔和暗流一樣，流向花朵飲用的青春之泉。,花果甜美調,白桃、油桃、桃花、椰子,鳶尾花、玫瑰、黑醋栗、小蒼蘭,零陵香豆、紅蘿蔔籽 、香草 、麝香,https://www.1976.com.tw/prod/22429
Atelier Cologne Oolang Infini 歐瓏無極烏龍精醇中性淡香精,非常特別的香氣，瓶身雖然簡單卻很有質感。無論男女只要噴上立馬變身文藝小清新。,佛手柑、烏龍茶香調、癒創木,,,,https://www.1976.com.tw/prod/22499
Lattafa Bade'e Al Oud Amethyst 榮耀烏木紫水晶中性淡香精,Lattafa 拉塔法 杜拜沙龍香。,東方花香調,粉紅胡椒、佛手柑,土耳其玫瑰、保加利亞玫瑰、茉莉,沉香、琥珀、香草,https://www.1976.com.tw/prod/22626
Billie Eilish Your Turn 換你了中性淡香精,Your Turn 以兩顆銀色閃閃發亮的骰子推疊的瓶身，象徵未知與冒險精神，香水1976強力推薦。,木質花香調 、 誘人美食調,荳蔻莢、生薑、佛手柑皮,椰子水、桃皮、夜來香,檀香、 麝香、Sylvamber,https://www.1976.com.tw/prod/22868
小香水福袋六入組,"★ 編編告訴您許願秘笈 ★
1. 請於訂單備註附上您的許願清單
2. 多列幾瓶，請以本站販售的小香水為主(高單價除外)
3. 說明喜歡的香調、濃淡、使用場合
4. 請勿輸入表情符號&全形空白鍵以免吃字
5. 盡量清楚簡短敘述

※福袋商品除了瑕疵問題以外，恕無法退換貨，敬請知悉。
※本站保留接單權利，價格在合理範圍，並依據現場庫存，小天使們會盡量滿願喔~",,,,,https://www.1976.com.tw/prod/11140
Atelier Cologne Oolang Infini 歐瓏無極烏龍精醇中性淡香精迷你瓶,非常特別的香氣，瓶身雖然簡單卻很有質感。無論男女只要噴上立馬變身文藝小清新。,佛手柑、烏龍茶香調、癒創木,,,,https://www.1976.com.tw/prod/22952
Diptyque Hesperides 海絲佩拉蒂淡香水,在希臘神話中，Hesperides 海絲佩拉蒂是擁有珍貴“金蘋果”和柑橘類水果的花園的守護神。神性、熱情、歡快……如此多的成分和精神，可以想像出一種帶有綠色和閃亮清新的香味：水果以辛辣的味道調味，它們獲得了新的活力，閃閃發光，極其優雅。,草香清新調 、 柑橘調,苦橙、苦橙葉、柑橘、青草、迷迭香、檸檬、香芹籽苦橙、苦橙葉、柑橘、青草、迷迭香、檸檬、香芹籽和胡椒;胡椒,薄荷、花香元素,蠟菊、麝香、雪松,https://www.1976.com.tw/prod/18856
Kilian Sacred Wood 聖木中性淡香精,喜歡檀香的香友們不容錯過的一瓶，沒有一般檀香的寺廟感及煙燻厚重，而是輕盈的莊重感，很氣質掛，男女皆可駕馭且不限年長者使用。但凡聞過的人，幾乎都給出一致好評，個人的一瓶還沒怎麼用，就被周邊的朋友們紛紛分裝給坳走了，等口袋深點時就要繼續購買。,木質東方調,黃葵籽、胡蘿蔔籽,檀香、雪松,古巴香脂、麥芽,https://www.1976.com.tw/prod/21154
Frederic Malle Heaven Can Wait 馥馬爾香氛出版社天堂可待淡香精,丁香、多椒、黃葵和胡蘿蔔籽的溫暖香料之旅，加上鳶尾花的精緻之美。,木質花香調 、 辛辣調,胡蘿蔔籽、丁香、辣椒、黃葵,鳶尾花、桃子、李子、香根草,香草、白麝香,https://www.1976.com.tw/prod/22092
Juliette Has A Gun Gentlewoman 帶槍茱麗葉美女紳士中性淡香精,"《沉悶頌歌》致敬沉悶的低調之美。
Juliette Has A Gun在2023年推出Ode To Dullness 帶槍茱麗葉沉悶頌歌，《沉悶頌歌》致敬沉悶的低調之美。這款香水的透明外觀隱藏著巴迪亞娜和小蒼蘭的意想不到的平衡，散發出一種最小的輕盈感。結合檀香和羊絨花的性感氣息，這款香水將您包裹在舒適的光環中。",木質花香調 、 柑橘花香調,佛手柑、橙花,杏仁、香豆素、橙花,降龍涎香醚、麝香,https://www.1976.com.tw/prod/22105
Nautica Pure Blue 純淨藍中性淡香水,剛開始聞感覺清新沒有特別的感覺，經過一段時間後，前味的柑橘、尤加利、萊姆的清新，中味的木質調加上後味的海洋風味，這淡香散發出一種成熟的男人味感覺也不膩，這就是下次我要給男友的生日禮物,木質清新調 、 柑橘清新調 、 海洋清新調,柑橘、尤加利、萊姆,海洋調、琥珀、樺木,香草、麝香、雪松,https://www.1976.com.tw/prod/22433
Jo Malone 鼠尾草與海鹽香水迷你瓶,"一款男女都適合的香水，
前味以男生來說可能會稍微甜（但是非常舒服）
後味就完全是一種讓人上癮的味道，非常愛
是Jo malone很推薦的入門款",柑橘清新調 、 海洋清新調,秋葵籽,海鹽,鼠尾草,https://www.1976.com.tw/prod/18347
【身體系列】Le Labo The Noir 29 黑茶 香氛身體乳液,以煙熏木頭味和酒味，酒味散去後是陽光曬過的月桂葉加上帶菸味的英式紅茶味，一個下午在英國圖書館中，陽光斜斜灑進，邊翻閱舊書邊喝紅茶的印象。,茶香清新調 、 木質東方調 、 辛辣調,無花果、月桂葉、佛手柑,雪松、香根草、麝香,紅茶葉提取物、菸草、乾草,https://www.1976.com.tw/prod/22818
Marly Layton 蕾敦中性淡香精,"20世紀初的美國，有一個傳奇的存在，他是蓋茲比。

西裝筆挺，包括他身上的香氣，助他展現自我。他喜歡Layton，深遂豐富的香氣和男性氣息。散發著蘋果、焦糖、咖啡和香草氣味，使他充滿了自信和力量。

在昏暗的派對中，當他走進房間時，所有人都轉過頭來看他。香氣讓他成為焦點。
他需要的不僅是一種香氣，還需代表繁華和奢侈。

Layton是一種生活方式。代表他所擁有的一切，讓他成為傳奇。",東方花香調,佛手柑、薰衣草、蘋果、橘子,紫羅蘭、茉莉、天竺葵,零陵香木、廣藿香、檀香、荳蔻、香草、胡椒,https://www.1976.com.tw/prod/17107
Nasomatto Black Afgano 黑色菸草中性淡香精,Nasomatto Black Afgano 黑色菸草中性淡香精加入了大麻、咖啡、菸草、焚香跟沉香，獻給追求刺激、新鮮的人們，暗黑又迷幻的氛圍令人上癮。,草香清新調 、 木質調,大麻、綠葉,樹脂、木質香、咖啡、煙草,焚香、沉香,https://www.1976.com.tw/prod/17803
